"YEAR","MONTH","DAY_OF_MONTH","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","DEST","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY","CANCELLED",
2017,1,9,"AA","N151AA","463","CLT","PVD","2011",9.00,"2216",18.00,0.00,
2017,1,10,"AA","N153AA","463","CLT","PVD","2007",5.00,"2153",-5.00,0.00,
2017,1,11,"AA","N583AA","463","CLT","PVD","2012",10.00,"2201",3.00,0.00,
2017,1,12,"AA","N174AA","463","CLT","PVD","2019",17.00,"2252",54.00,0.00,
2017,1,13,"AA","N542AA","463","CLT","PVD","2000",-2.00,"2211",13.00,0.00,
2017,1,14,"AA","N567AA","463","CLT","PVD","1958",-4.00,"2159",1.00,0.00,
2017,1,15,"AA","N920AA","463","CLT","PVD","1959",-3.00,"2147",-11.00,0.00,
2017,1,16,"AA","N918AA","463","CLT","PVD","2002",0.00,"2215",17.00,0.00,
2017,1,17,"AA","N169AA","463","CLT","PVD","2008",6.00,"2206",8.00,0.00,
2017,1,18,"AA","N157AA","463","CLT","PVD","1958",-4.00,"2151",-7.00,0.00,
2017,1,19,"AA","N195AA","463","CLT","PVD","1957",-5.00,"2157",-1.00,0.00,
2017,1,20,"AA","N154AA","463","CLT","PVD","1956",-6.00,"2158",0.00,0.00,
2017,1,21,"AA","N172AA","463","CLT","PVD","2001",-1.00,"2149",-9.00,0.00,
2017,1,22,"AA","N162AA","463","CLT","PVD","2009",7.00,"2155",-3.00,0.00,
2017,1,23,"AA","N580AA","463","CLT","PVD","1959",-3.00,"2152",-6.00,0.00,
2017,1,24,"AA","N151AA","463","CLT","PVD","1959",-3.00,"2205",7.00,0.00,
2017,1,25,"AA","N510AA","463","CLT","PVD","1956",-6.00,"2138",-20.00,0.00,
2017,1,26,"AA","N171AA","463","CLT","PVD","2001",-1.00,"2201",3.00,0.00,
2017,1,27,"AA","N546AA","463","CLT","PVD","2010",8.00,"2152",-6.00,0.00,
2017,1,28,"AA","N554AA","463","CLT","PVD","1958",-4.00,"2141",-17.00,0.00,
2017,1,29,"AA","N979AA","463","CLT","PVD","2004",2.00,"2145",-13.00,0.00,
2017,1,30,"AA","N163AA","463","CLT","PVD","2001",-1.00,"2158",0.00,0.00,
2017,1,31,"AA","N152AA","463","CLT","PVD","2003",1.00,"2152",-6.00,0.00,
2017,1,12,"AA","N110AA","2035","PVD","CLT","1932",-1.00,"2138",-11.00,0.00,
2017,1,13,"AA","N104AA","2035","PVD","CLT","1926",-7.00,"2130",-19.00,0.00,
2017,1,19,"AA","N112AA","2035","PVD","CLT","1920",-13.00,"2112",-37.00,0.00,
2017,1,20,"AA","N103AA","2035","PVD","CLT","1923",-10.00,"2130",-19.00,0.00,
2017,1,26,"AA","N103AA","2035","PVD","CLT","1924",-9.00,"2133",-16.00,0.00,
2017,1,27,"AA","N108AA","2035","PVD","CLT","2001",28.00,"2202",13.00,0.00,
2017,1,1,"AA","N118AA","2038","CLT","PVD","2208",-1.00,"2352",-6.00,0.00,
2017,1,2,"AA","N119AA","2038","CLT","PVD","2221",12.00,"0016",18.00,0.00,
2017,1,3,"AA","N108AA","2038","CLT","PVD","2222",13.00,"0001",3.00,0.00,
2017,1,4,"AA","N108AA","2038","CLT","PVD","2217",8.00,"2355",-3.00,0.00,
2017,1,5,"AA","N117AA","2038","CLT","PVD","2214",5.00,"2357",-1.00,0.00,
2017,1,6,"AA","N126AA","2038","CLT","PVD","",,"",,1.00,
2017,1,8,"AA","N924AA","2038","CLT","PVD","2231",22.00,"0020",22.00,0.00,
2017,1,12,"AA","N121AA","2038","CLT","PVD","2202",-8.00,"2353",-4.00,0.00,
2017,1,13,"AA","N122AA","2038","CLT","PVD","2213",3.00,"2359",2.00,0.00,
2017,1,15,"AA","N127AA","2038","CLT","PVD","2208",-2.00,"2353",-4.00,0.00,
2017,1,19,"AA","N121AA","2038","CLT","PVD","2205",-5.00,"2356",-1.00,0.00,
2017,1,20,"AA","N119AA","2038","CLT","PVD","2205",-5.00,"2352",-5.00,0.00,
2017,1,22,"AA","N125AA","2038","CLT","PVD","2209",-1.00,"0004",7.00,0.00,
2017,1,26,"AA","N112AA","2038","CLT","PVD","2216",6.00,"0005",8.00,0.00,
2017,1,27,"AA","N124AA","2038","CLT","PVD","2218",8.00,"0009",12.00,0.00,
2017,1,29,"AA","N119AA","2038","CLT","PVD","2210",0.00,"2358",1.00,0.00,
2017,1,1,"AA","N827AA","2044","PVD","CLT","1106",-4.00,"1323",-10.00,0.00,
2017,1,2,"AA","N770AA","2044","PVD","CLT","1105",-5.00,"1326",-7.00,0.00,
2017,1,3,"AA","N712AA","2044","PVD","CLT","1100",-10.00,"1313",-20.00,0.00,
2017,1,4,"AA","N711AA","2044","PVD","CLT","1101",-9.00,"1316",-17.00,0.00,
2017,1,5,"AA","N709AA","2044","PVD","CLT","1100",-10.00,"1312",-21.00,0.00,
2017,1,6,"AA","N712AA","2044","PVD","CLT","1102",-8.00,"1334",1.00,0.00,
2017,1,8,"AA","N738AA","2044","PVD","CLT","1104",-6.00,"1306",-27.00,0.00,
2017,1,9,"AA","N828AA","2044","PVD","CLT","1059",-10.00,"1306",-23.00,0.00,
2017,1,10,"AA","N809AA","2044","PVD","CLT","1104",-5.00,"1310",-19.00,0.00,
2017,1,11,"AA","N701AA","2044","PVD","CLT","1057",-12.00,"1305",-24.00,0.00,
2017,1,12,"AA","N806AA","2044","PVD","CLT","1109",0.00,"1314",-15.00,0.00,
2017,1,13,"AA","N840AA","2044","PVD","CLT","1102",-7.00,"1327",-2.00,0.00,
2017,1,16,"AA","N732AA","2044","PVD","CLT","1100",-9.00,"1304",-25.00,0.00,
2017,1,17,"AA","N838AA","2044","PVD","CLT","1103",-6.00,"1313",-16.00,0.00,
2017,1,18,"AA","N838AA","2044","PVD","CLT","1102",-7.00,"1309",-20.00,0.00,
2017,1,19,"AA","N833AA","2044","PVD","CLT","1059",-10.00,"1310",-19.00,0.00,
2017,1,20,"AA","N926AA","2044","PVD","CLT","1059",-10.00,"1255",-34.00,0.00,
2017,1,23,"AA","N814AA","2044","PVD","CLT","1137",28.00,"1347",18.00,0.00,
2017,1,24,"AA","N700AA","2044","PVD","CLT","1103",-6.00,"1302",-27.00,0.00,
2017,1,25,"AA","N732AA","2044","PVD","CLT","1059",-10.00,"1317",-12.00,0.00,
2017,1,26,"AA","N831AA","2044","PVD","CLT","1110",1.00,"1334",5.00,0.00,
2017,1,27,"AA","N764AA","2044","PVD","CLT","1104",-5.00,"1321",-8.00,0.00,
2017,1,30,"AA","N829AA","2044","PVD","CLT","1103",-6.00,"1312",-17.00,0.00,
2017,1,31,"AA","N807AA","2044","PVD","CLT","1111",2.00,"1323",-6.00,0.00,
2017,1,14,"AA","N542AA","2064","PVD","CLT","0757",-3.00,"1030",-3.00,0.00,
2017,1,21,"AA","N154AA","2064","PVD","CLT","0756",-4.00,"1012",-21.00,0.00,
2017,1,28,"AA","N546AA","2064","PVD","CLT","0756",-4.00,"1009",-24.00,0.00,
2017,1,1,"B6","N646JB","1196","FLL","PVD","1302",-1.00,"1601",1.00,0.00,
2017,1,2,"B6","N634JB","1196","FLL","PVD","1420",77.00,"1712",72.00,0.00,
2017,1,3,"B6","N636JB","1196","FLL","PVD","1309",6.00,"1554",-6.00,0.00,
2017,1,4,"B6","N645JB","1196","FLL","PVD","1318",5.00,"1608",-2.00,0.00,
2017,1,5,"B6","N535JB","1196","FLL","PVD","1316",3.00,"1612",2.00,0.00,
2017,1,6,"B6","N635JB","1196","FLL","PVD","",,"",,1.00,
2017,1,7,"B6","N580JB","1196","FLL","PVD","",,"",,1.00,
2017,1,8,"B6","N715JB","1196","FLL","PVD","1426",73.00,"1713",63.00,0.00,
2017,1,9,"B6","N566JB","1196","FLL","PVD","1452",99.00,"1801",111.00,0.00,
2017,1,10,"B6","N594JB","1196","FLL","PVD","1351",38.00,"1648",38.00,0.00,
2017,1,11,"B6","N590JB","1196","FLL","PVD","1305",-8.00,"1556",-14.00,0.00,
2017,1,12,"B6","N503JB","1196","FLL","PVD","1314",1.00,"1602",-8.00,0.00,
2017,1,13,"B6","N565JB","1196","FLL","PVD","1308",-5.00,"1602",-8.00,0.00,
2017,1,14,"B6","N708JB","1196","FLL","PVD","1309",-4.00,"1600",-10.00,0.00,
2017,1,15,"B6","N635JB","1196","FLL","PVD","1329",16.00,"1616",6.00,0.00,
2017,1,16,"B6","N534JB","1196","FLL","PVD","1303",-10.00,"1553",-17.00,0.00,
2017,1,17,"B6","N658JB","1196","FLL","PVD","1314",1.00,"1607",-3.00,0.00,
2017,1,18,"B6","N583JB","1196","FLL","PVD","1314",1.00,"1614",4.00,0.00,
2017,1,19,"B6","N641JB","1196","FLL","PVD","1309",-4.00,"1602",-8.00,0.00,
2017,1,20,"B6","N584JB","1196","FLL","PVD","1327",14.00,"1624",14.00,0.00,
2017,1,21,"B6","N527JB","1196","FLL","PVD","1312",-1.00,"1611",1.00,0.00,
2017,1,22,"B6","N537JB","1196","FLL","PVD","1314",1.00,"1607",-3.00,0.00,
2017,1,23,"B6","N827JB","1196","FLL","PVD","1327",14.00,"1605",-5.00,0.00,
2017,1,24,"B6","N634JB","1196","FLL","PVD","1310",-3.00,"1604",-6.00,0.00,
2017,1,25,"B6","N613JB","1196","FLL","PVD","1303",-10.00,"1550",-20.00,0.00,
2017,1,26,"B6","N796JB","1196","FLL","PVD","1307",-6.00,"1550",-20.00,0.00,
2017,1,27,"B6","N613JB","1196","FLL","PVD","1317",4.00,"1602",-8.00,0.00,
2017,1,28,"B6","N503JB","1196","FLL","PVD","1302",-11.00,"1545",-25.00,0.00,
2017,1,29,"B6","N516JB","1196","FLL","PVD","1408",55.00,"1641",31.00,0.00,
2017,1,30,"B6","N621JB","1196","FLL","PVD","1304",-9.00,"1600",-10.00,0.00,
2017,1,31,"B6","N565JB","1196","FLL","PVD","1315",2.00,"1633",23.00,0.00,
2017,1,1,"B6","N646JB","1197","PVD","FLL","1648",3.00,"2022",9.00,0.00,
2017,1,2,"B6","N634JB","1197","PVD","FLL","1802",77.00,"2106",53.00,0.00,
2017,1,3,"B6","N636JB","1197","PVD","FLL","1646",1.00,"2000",-13.00,0.00,
2017,1,4,"B6","N645JB","1197","PVD","FLL","1711",19.00,"2017",-5.00,0.00,
2017,1,5,"B6","N535JB","1197","PVD","FLL","1702",10.00,"2007",-15.00,0.00,
2017,1,6,"B6","N635JB","1197","PVD","FLL","",,"",,1.00,
2017,1,7,"B6","N580JB","1197","PVD","FLL","",,"",,1.00,
2017,1,8,"B6","N715JB","1197","PVD","FLL","1808",76.00,"2109",47.00,0.00,
2017,1,9,"B6","N566JB","1197","PVD","FLL","1901",129.00,"2206",104.00,0.00,
2017,1,10,"B6","N594JB","1197","PVD","FLL","1733",41.00,"2057",35.00,0.00,
2017,1,11,"B6","N590JB","1197","PVD","FLL","1641",-11.00,"1935",-47.00,0.00,
2017,1,12,"B6","N503JB","1197","PVD","FLL","1644",-8.00,"1942",-40.00,0.00,
2017,1,13,"B6","N565JB","1197","PVD","FLL","1722",30.00,"2029",7.00,0.00,
2017,1,14,"B6","N708JB","1197","PVD","FLL","1647",-5.00,"1944",-38.00,0.00,
2017,1,15,"B6","N635JB","1197","PVD","FLL","1704",12.00,"2005",-17.00,0.00,
2017,1,16,"B6","N534JB","1197","PVD","FLL","1633",-19.00,"1928",-54.00,0.00,
2017,1,17,"B6","N658JB","1197","PVD","FLL","1645",-7.00,"1946",-36.00,0.00,
2017,1,18,"B6","N583JB","1197","PVD","FLL","1655",3.00,"1942",-40.00,0.00,
2017,1,19,"B6","N641JB","1197","PVD","FLL","1650",-2.00,"1947",-35.00,0.00,
2017,1,20,"B6","N584JB","1197","PVD","FLL","1716",24.00,"2005",-17.00,0.00,
2017,1,21,"B6","N527JB","1197","PVD","FLL","1655",3.00,"2002",-20.00,0.00,
2017,1,22,"B6","N537JB","1197","PVD","FLL","1712",20.00,"2030",8.00,0.00,
2017,1,23,"B6","N827JB","1197","PVD","FLL","1649",-3.00,"1949",-33.00,0.00,
2017,1,24,"B6","N634JB","1197","PVD","FLL","1648",-4.00,"1937",-45.00,0.00,
2017,1,25,"B6","N613JB","1197","PVD","FLL","1645",-7.00,"1946",-36.00,0.00,
2017,1,26,"B6","N796JB","1197","PVD","FLL","1640",-12.00,"2004",-18.00,0.00,
2017,1,27,"B6","N613JB","1197","PVD","FLL","1645",-7.00,"2018",-4.00,0.00,
2017,1,28,"B6","N503JB","1197","PVD","FLL","1637",-15.00,"2004",-18.00,0.00,
2017,1,29,"B6","N516JB","1197","PVD","FLL","1729",37.00,"2052",30.00,0.00,
2017,1,30,"B6","N621JB","1197","PVD","FLL","1646",-6.00,"1942",-40.00,0.00,
2017,1,31,"B6","N565JB","1197","PVD","FLL","1723",31.00,"2058",36.00,0.00,
2017,1,8,"DL","N988DL","2104","ATL","PVD","1539",-1.00,"1800",0.00,0.00,
2017,1,8,"DL","N988DL","2104","PVD","ATL","1846",6.00,"2115",-25.00,0.00,
2017,1,8,"DL","N944AT","2225","ATL","PVD","0945",10.00,"1152",1.00,0.00,
2017,1,8,"DL","N944AT","2225","PVD","ATL","1231",1.00,"1501",-30.00,0.00,
2017,1,9,"DL","N319NB","738","DTW","PVD","2300",55.00,"0033",36.00,0.00,
2017,1,9,"DL","N964DL","772","ATL","PVD","2037",17.00,"2259",17.00,0.00,
2017,1,9,"DL","N946DL","1263","PVD","ATL","0601",1.00,"0840",-25.00,0.00,
2017,1,9,"DL","N329NB","1736","PVD","DTW","0655",90.00,"0848",73.00,0.00,
2017,1,9,"DL","N935DL","2104","ATL","PVD","1539",-1.00,"1758",-2.00,0.00,
2017,1,9,"DL","N935DL","2104","PVD","ATL","1837",-3.00,"2125",-15.00,0.00,
2017,1,9,"DL","N952AT","2225","ATL","PVD","0933",-2.00,"1149",-2.00,0.00,
2017,1,9,"DL","N952AT","2225","PVD","ATL","1237",7.00,"1458",-33.00,0.00,
2017,1,10,"DL","N368NB","738","DTW","PVD","2204",-1.00,"2347",-10.00,0.00,
2017,1,10,"DL","N937DL","772","ATL","PVD","2015",-5.00,"2230",-12.00,0.00,
2017,1,10,"DL","N964DL","1263","PVD","ATL","0554",-6.00,"0840",-25.00,0.00,
2017,1,10,"DL","N319NB","1736","PVD","DTW","0525",0.00,"0730",-5.00,0.00,
2017,1,10,"DL","N371NB","2104","ATL","PVD","1537",-3.00,"1751",-6.00,0.00,
2017,1,10,"DL","N371NB","2104","PVD","ATL","1838",-2.00,"2123",-14.00,0.00,
2017,1,10,"DL","N986AT","2225","ATL","PVD","0932",-3.00,"1144",-7.00,0.00,
2017,1,10,"DL","N986AT","2225","PVD","ATL","1230",0.00,"1503",-28.00,0.00,
2017,1,11,"DL","N365NB","738","DTW","PVD","2201",-4.00,"2341",-16.00,0.00,
2017,1,11,"DL","N908DL","772","ATL","PVD","2018",-2.00,"2241",-1.00,0.00,
2017,1,4,"EV","N18557","3789","PVD","ORD","0603",-7.00,"0739",-27.00,0.00,
2017,1,7,"EV","N12567","3827","PVD","EWR","",,"",,1.00,
2017,1,14,"EV","N12552","3827","PVD","EWR","1740",-10.00,"1907",-3.00,0.00,
2017,1,8,"WN","N914WN","102","BWI","PVD","2136",46.00,"2243",43.00,0.00,
2017,1,8,"WN","N7719A","1311","BWI","PVD","1528",-2.00,"1634",-6.00,0.00,
2017,1,8,"WN","N7838A","2703","BWI","PVD","1908",53.00,"2015",50.00,0.00,
2017,1,8,"WN","N7714B","3463","BWI","PVD","2309",29.00,"0012",22.00,0.00,
2017,1,8,"WN","N929WN","3983","BWI","PVD","1150",0.00,"1300",0.00,0.00,
2017,1,8,"WN","N7874B","3409","DCA","PVD","1239",-1.00,"1358",-2.00,0.00,
2017,1,8,"WN","N7747C","4697","DCA","PVD","2005",25.00,"2128",28.00,0.00,
2017,1,8,"WN","N8323C","2853","FLL","PVD","1954",4.00,"2252",7.00,0.00,
2017,1,8,"WN","N236WN","3331","FLL","PVD","1328",13.00,"1622",12.00,0.00,
2017,1,8,"WN","N8310C","3343","MCO","PVD","2001",1.00,"2234",-1.00,0.00,
2017,1,8,"WN","N756SA","4361","MCO","PVD","1105",-5.00,"1328",-22.00,0.00,
2017,1,8,"WN","N620SW","4632","MCO","PVD","1329",4.00,"1603",3.00,0.00,
2017,1,8,"WN","N448WN","5155","MCO","PVD","1611",1.00,"1845",0.00,0.00,
2017,1,8,"WN","N958WN","3241","MDW","PVD","1427",7.00,"1727",2.00,0.00,
2017,1,8,"WN","N408WN","4346","MDW","PVD","2133",-2.00,"0035",-5.00,0.00,
2017,1,8,"WN","","3815","PVD","BWI","",,"",,1.00,
2017,1,8,"WN","N224WN","3996","PVD","BWI","1516",6.00,"1628",-2.00,0.00,
2017,1,8,"WN","N8620H","4202","PVD","BWI","1119",-1.00,"1239",-6.00,0.00,
2017,1,8,"WN","N8314L","4467","PVD","BWI","",,"",,1.00,
2017,1,8,"WN","N958WN","4940","PVD","BWI","1816",16.00,"1933",8.00,0.00,
2017,1,8,"WN","N743SW","2859","PVD","DCA","",,"",,1.00,
2017,1,8,"WN","N7719A","4088","PVD","DCA","1709",-6.00,"1834",-21.00,0.00,
2017,1,8,"WN","N7874B","3409","PVD","FLL","1501",6.00,"1806",-14.00,0.00,
2017,1,8,"WN","","3432","PVD","FLL","",,"",,1.00,
2017,1,8,"WN","N448WN","2730","PVD","MCO","1931",11.00,"2219",-16.00,0.00,
2017,1,8,"WN","N756SA","2959","PVD","MCO","1440",15.00,"1745",10.00,0.00,
2017,1,8,"WN","N620SW","3217","PVD","MCO","1644",9.00,"1940",-5.00,0.00,
2017,1,8,"WN","","3227","PVD","MCO","",,"",,1.00,
2017,1,8,"WN","N236WN","3331","PVD","MDW","1700",5.00,"1826",-4.00,0.00,
2017,1,8,"WN","","4009","PVD","MDW","",,"",,1.00,
2017,1,8,"WN","","3342","PVD","TPA","",,"",,1.00,
2017,1,8,"WN","N929WN","3983","PVD","TPA","1350",15.00,"1651",-4.00,0.00,
2017,1,8,"WN","N224WN","3996","TPA","PVD","1150",0.00,"1427",-3.00,0.00,
2017,1,8,"WN","N8619F","4059","TPA","PVD","2017",32.00,"2306",41.00,0.00,
2017,1,9,"WN","N740SW","161","BWI","PVD","1605",30.00,"1715",30.00,0.00,
2017,1,9,"WN","N782SA","252","BWI","PVD","2055",10.00,"2204",9.00,0.00,
2017,1,9,"WN","N7728D","401","BWI","PVD","0655",-5.00,"0811",-4.00,0.00,
2017,1,9,"WN","N474WN","429","BWI","PVD","1031",-4.00,"1135",-10.00,0.00,
2017,1,9,"WN","N950WN","1060","BWI","PVD","0900",-5.00,"1007",-18.00,0.00,
2017,1,9,"WN","N7834A","1357","BWI","PVD","2234",29.00,"2336",21.00,0.00,
2017,1,9,"WN","N299WN","529","DCA","PVD","1158",3.00,"1321",1.00,0.00,
2017,1,9,"WN","N748SW","1170","DCA","PVD","1921",-9.00,"2036",-14.00,0.00,
2017,1,9,"WN","N754SW","3836","FLL","PVD","1424",179.00,"1728",188.00,0.00,
2017,1,9,"WN","N8695D","3968","FLL","PVD","1957",17.00,"2309",29.00,0.00,
2017,1,9,"WN","N7728D","448","MCO","PVD","1314",14.00,"1602",27.00,0.00,
2017,1,9,"WN","N924WN","1090","MCO","PVD","1120",5.00,"1411",16.00,0.00,
2017,1,9,"WN","N783SW","2760","MCO","PVD","1948",-7.00,"2242",7.00,0.00,
2017,1,9,"WN","N8502Z","4051","MCO","PVD","1830",20.00,"2109",24.00,0.00,
2017,1,9,"WN","N8612K","296","MDW","PVD","1320",-5.00,"1618",-12.00,0.00,
2017,1,9,"WN","N8325D","765","MDW","PVD","2333",103.00,"0223",88.00,0.00,
2017,1,9,"WN","N8612K","296","PVD","BWI","1719",-1.00,"1832",-18.00,0.00,
2017,1,9,"WN","N7714B","402","PVD","BWI","0824",-1.00,"0937",-13.00,0.00,
2017,1,9,"WN","N950WN","490","PVD","BWI","1059",4.00,"1204",-11.00,0.00,
2017,1,9,"WN","N914WN","622","PVD","BWI","0712",2.00,"0825",-10.00,0.00,
2017,1,9,"WN","N474WN","1406","PVD","BWI","1219",-1.00,"1342",-3.00,0.00,
2017,1,9,"WN","N408WN","1540","PVD","BWI","0544",-1.00,"0707",-3.00,0.00,
2017,1,9,"WN","N740SW","3886","PVD","DCA","1743",28.00,"1908",13.00,0.00,
2017,1,9,"WN","N7747C","4205","PVD","DCA","0657",7.00,"0821",-4.00,0.00,
2017,1,9,"WN","N754SW","101","PVD","FLL","1822",192.00,"2122",172.00,0.00,
2017,1,9,"WN","N8619F","1874","PVD","FLL","0800",10.00,"1149",39.00,0.00,
2017,1,9,"WN","N7728D","401","PVD","MCO","0915",0.00,"1205",-15.00,0.00,
2017,1,9,"WN","N299WN","529","PVD","MCO","1416",16.00,"1656",-9.00,0.00,
2017,1,9,"WN","N8323C","1811","PVD","MCO","0751",6.00,"1032",-18.00,0.00,
2017,1,9,"WN","N783SW","4518","PVD","MCO","1636",26.00,"1913",-7.00,0.00,
2017,1,9,"WN","N7728D","448","PVD","MDW","1640",30.00,"1828",38.00,0.00,
2017,1,9,"WN","N8310C","1709","PVD","MDW","0553",8.00,"0725",-5.00,0.00,
2017,1,9,"WN","N7838A","1255","PVD","TPA","0704",-1.00,"0953",-32.00,0.00,
2017,1,9,"WN","N924WN","4689","PVD","TPA","1501",31.00,"1814",19.00,0.00,
2017,1,15,"WN","N8627B","2853","FLL","PVD","1920",0.00,"2213",-2.00,0.00,
2017,1,15,"WN","N233LV","3331","FLL","PVD","1403",48.00,"1658",48.00,0.00,
2017,1,15,"WN","N8324A","3343","MCO","PVD","1951",-9.00,"2227",-8.00,0.00,
2017,1,15,"WN","N266WN","4361","MCO","PVD","1103",-7.00,"1331",-19.00,0.00,
2017,1,15,"WN","N7834A","4632","MCO","PVD","1319",-6.00,"1550",-10.00,0.00,
2017,1,15,"WN","N705SW","5155","MCO","PVD","1609",-6.00,"1845",-5.00,0.00,
2017,1,15,"WN","N7839A","3241","MDW","PVD","1416",-4.00,"1708",-17.00,0.00,
2017,1,15,"WN","N7708E","4346","MDW","PVD","2137",2.00,"0025",-15.00,0.00,
2017,1,15,"WN","N903WN","3815","PVD","BWI","0843",-2.00,"0958",-12.00,0.00,
2017,1,15,"WN","N7880D","3996","PVD","BWI","1504",-6.00,"1617",-13.00,0.00,
2017,1,15,"WN","N8501V","4202","PVD","BWI","1122",2.00,"1231",-14.00,0.00,
2017,1,15,"WN","N8678E","4467","PVD","BWI","0626",-4.00,"0744",-11.00,0.00,
2017,1,15,"WN","N7839A","4940","PVD","BWI","1757",-3.00,"1918",-7.00,0.00,
2017,1,15,"WN","N487WN","2859","PVD","DCA","0716",-4.00,"0843",-12.00,0.00,
2017,1,15,"WN","N260WN","4088","PVD","DCA","1711",-4.00,"1843",-12.00,0.00,
2017,1,15,"WN","N245WN","3409","PVD","FLL","1454",-1.00,"1757",-23.00,0.00,
2017,1,15,"WN","N8600F","3432","PVD","FLL","0732",32.00,"1053",33.00,0.00,
2017,1,15,"WN","N705SW","2730","PVD","MCO","1918",-7.00,"2205",-35.00,0.00,
2017,1,15,"WN","N266WN","2959","PVD","MCO","1422",-3.00,"1712",-23.00,0.00,
2017,1,15,"WN","N7834A","3217","PVD","MCO","1629",-6.00,"1921",-24.00,0.00,
2017,1,15,"WN","N387SW","3227","PVD","MCO","0729",-6.00,"1019",-21.00,0.00,
2017,1,15,"WN","N233LV","3331","PVD","MDW","1735",40.00,"1927",57.00,0.00,
2017,1,15,"WN","N7841A","4009","PVD","MDW","0610",-5.00,"0809",9.00,0.00,
2017,1,15,"WN","N561WN","3342","PVD","TPA","0918",-2.00,"1225",-15.00,0.00,
2017,1,15,"WN","N7881A","3983","PVD","TPA","1334",-1.00,"1633",-22.00,0.00,
2017,1,15,"WN","N7880D","3996","TPA","PVD","1146",-4.00,"1421",-9.00,0.00,
2017,1,15,"WN","N8641B","4059","TPA","PVD","2104",79.00,"2338",73.00,0.00,
2017,1,16,"WN","N410WN","161","BWI","PVD","1535",0.00,"1652",7.00,0.00,
2017,1,16,"WN","N739GB","401","BWI","PVD","0650",-10.00,"0757",-18.00,0.00,
2017,1,16,"WN","N220WN","429","BWI","PVD","1032",-3.00,"1144",-1.00,0.00,
2017,1,16,"WN","N289CT","1357","BWI","PVD","2200",-5.00,"2309",-6.00,0.00,
2017,1,16,"WN","N7839A","3129","BWI","PVD","0922",12.00,"1034",4.00,0.00,
2017,1,16,"WN","N442WN","5422","BWI","PVD","2022",-3.00,"2133",-2.00,0.00,
2017,1,16,"WN","N968WN","529","DCA","PVD","1250",55.00,"1415",55.00,0.00,
2017,1,16,"WN","N905WN","1170","DCA","PVD","1921",-9.00,"2030",-20.00,0.00,
2017,1,16,"WN","N786SW","3836","FLL","PVD","1122",-3.00,"1419",-1.00,0.00,
2017,1,16,"WN","N8628A","3968","FLL","PVD","1953",13.00,"2249",9.00,0.00,
2017,1,16,"WN","N739GB","448","MCO","PVD","1253",-7.00,"1531",-4.00,0.00,
2017,1,16,"WN","N278WN","1090","MCO","PVD","1111",-4.00,"1342",-13.00,0.00,
2017,1,16,"WN","N959WN","2760","MCO","PVD","1950",-5.00,"2235",0.00,0.00,
2017,1,16,"WN","N8626B","4051","MCO","PVD","1806",-4.00,"2045",0.00,0.00,
2017,1,16,"WN","N8677A","296","MDW","PVD","1322",-3.00,"1626",-4.00,0.00,
2017,1,16,"WN","N8630B","765","MDW","PVD","2218",28.00,"0115",20.00,0.00,
2017,1,16,"WN","N8677A","296","PVD","BWI","1719",-1.00,"1835",-15.00,0.00,
2017,1,16,"WN","N212WN","402","PVD","BWI","0824",-1.00,"0940",-10.00,0.00,
2017,1,16,"WN","N7839A","490","PVD","BWI","1103",3.00,"1223",3.00,0.00,
2017,1,16,"WN","N402WN","622","PVD","BWI","0722",12.00,"0844",9.00,0.00,
2017,1,16,"WN","N220WN","1406","PVD","BWI","1222",2.00,"1336",-9.00,0.00,
2017,1,16,"WN","N781WN","1540","PVD","BWI","0545",0.00,"0705",-5.00,0.00,
2017,1,16,"WN","N410WN","3886","PVD","DCA","1726",11.00,"1900",5.00,0.00,
2017,1,16,"WN","N7822A","4205","PVD","DCA","1011",201.00,"1125",180.00,0.00,
2017,1,16,"WN","N786SW","101","PVD","FLL","1514",4.00,"1806",-24.00,0.00,
2017,1,16,"WN","N8641B","1874","PVD","FLL","0749",-1.00,"1047",-23.00,0.00,
2017,1,16,"WN","N739GB","401","PVD","MCO","0909",-6.00,"1153",-27.00,0.00,
2017,1,16,"WN","N968WN","529","PVD","MCO","1442",42.00,"1726",21.00,0.00,
2017,1,16,"WN","N8627B","1811","PVD","MCO","0745",0.00,"1030",-20.00,0.00,
2017,1,16,"WN","N959WN","4518","PVD","MCO","1624",14.00,"1909",-11.00,0.00,
2017,1,16,"WN","N739GB","448","PVD","MDW","1606",-4.00,"1737",-13.00,0.00,
2017,1,16,"WN","N8324A","1709","PVD","MDW","0545",0.00,"0716",-14.00,0.00,
2017,1,16,"WN","N235WN","1255","PVD","TPA","0701",-4.00,"0957",-28.00,0.00,
2017,1,16,"WN","N7708E","4689","PVD","TPA","1533",63.00,"1827",32.00,0.00,
2017,1,16,"WN","N959WN","4517","TPA","PVD","1253",-2.00,"1547",12.00,0.00,
2017,1,16,"WN","N260WN","4749","TPA","PVD","2024",4.00,"2305",5.00,0.00,
2017,1,18,"WN","N8661A","296","PVD","BWI","1728",8.00,"1839",-11.00,0.00,
2017,1,18,"WN","N203WN","402","PVD","BWI","0825",0.00,"0942",-8.00,0.00,
2017,1,18,"WN","N476WN","490","PVD","BWI","1058",-2.00,"1206",-14.00,0.00,
